date,trip_count,avg_temp_f,season
2022-04-20,3774,46.76,Spring
2022-04-21,3393,55.58,Spring
2022-04-22,4412,55.04,Spring
2022-04-23,4490,62.06,Spring
2022-04-24,3779,56.3,Spring
2022-04-25,3268,51.26,Spring
2022-04-26,3335,54.32,Spring
2022-04-27,3662,57.74,Spring
2022-04-28,3467,48.56,Spring
2022-04-29,3917,52.339999999999996,Spring
2022-04-30,4846,58.28,Spring
2022-04-01,2900,60.62,Spring
2022-04-02,3190,46.76,Spring
2022-04-03,1690,49.459999999999994,Spring
2022-04-04,3017,45.14,Spring
2022-04-05,3203,50.89999999999999,Spring
2022-04-06,2117,49.1,Spring
2022-04-07,1464,50.18,Spring
2022-04-08,3859,51.44,Spring
2022-04-09,3003,55.76,Spring
2022-04-10,2564,51.440000000000005,Spring
2022-04-11,3332,47.66,Spring
2022-04-12,4182,54.5,Spring
2022-04-13,4131,62.42,Spring
2022-04-14,3986,63.5,Spring
2022-04-15,4374,63.32,Spring
2022-04-16,3512,61.16,Spring
2022-04-17,2265,55.4,Spring
2022-04-18,2389,48.02,Spring
2022-04-19,2482,45.86,Spring
2022-04-20,3751,46.76,Spring
2022-04-21,3437,55.58,Spring
2022-04-22,4384,55.04,Spring
2022-04-23,4183,62.06,Spring
2022-04-24,3820,56.3,Spring
2022-04-25,3298,51.25999999999999,Spring
2022-04-26,3263,54.32,Spring
2022-04-27,3584,57.74,Spring
2022-04-28,3494,48.56,Spring
2022-04-29,3823,52.34,Spring
2022-04-30,4492,58.28,Spring
2022-05-01,26,59.540000000000006,Spring
2022-05-02,20,57.739999999999995,Spring
2022-05-03,35,54.14,Spring
2022-05-04,18,54.32,Spring
2022-05-05,40,61.88000000000001,Spring
2022-05-06,12,64.04,Spring
2022-05-07,8,52.34,Spring
2022-05-08,15,48.2,Spring
2022-05-09,21,56.84,Spring
2022-05-10,36,63.68,Spring
2022-05-11,33,63.68,Spring
2022-05-12,25,67.46,Spring
2022-05-13,27,65.48,Spring
2022-05-14,14,62.24,Spring
2022-05-15,40,63.5,Spring
2022-05-16,23,67.64,Spring
2022-05-17,29,67.1,Spring
2022-05-18,36,69.8,Spring
2022-05-19,36,67.1,Spring
2022-05-20,22,65.66,Spring
2022-05-21,39,65.12,Spring
2022-05-22,31,80.24000000000002,Spring
2022-05-23,23,77.54,Spring
2022-05-24,23,69.25999999999999,Spring
2022-05-25,23,62.6,Spring
2022-05-26,35,60.97999999999999,Spring
2022-05-27,17,66.74000000000001,Spring
2022-05-28,23,69.62,Spring
2022-05-29,26,72.14,Spring
2022-05-30,30,73.22,Spring
2022-05-31,25,80.42,Spring
2022-05-01,3276,59.54,Spring
2022-05-02,1970,57.74,Spring
2022-05-03,3366,54.14,Spring
2022-05-04,2820,54.32,Spring
2022-05-05,3706,61.88,Spring
2022-05-06,1248,64.04,Spring
2022-05-07,740,52.34000000000001,Spring
2022-05-08,2252,48.2,Spring
2022-05-09,3242,56.839999999999996,Spring
2022-05-10,3649,63.68,Spring
2022-05-11,3729,63.68,Spring
2022-05-12,3876,67.46,Spring
2022-05-13,3254,65.48,Spring
2022-05-14,2844,62.24,Spring
2022-05-15,3606,63.5,Spring
2022-05-16,2876,67.64,Spring
2022-05-17,4185,67.1,Spring
2022-05-18,4077,69.8,Spring
2022-05-19,3191,67.1,Spring
2022-05-20,3066,65.66,Spring
2022-05-21,4006,65.12,Spring
2022-05-22,3600,80.24000000000001,Spring
2022-05-23,3576,77.54,Spring
2022-05-24,3686,69.25999999999999,Spring
2022-05-25,4146,62.6,Spring
2022-05-26,3857,60.98,Spring
2022-05-27,2971,66.74000000000001,Spring
2022-05-28,2817,69.62,Spring
2022-05-29,3399,72.14,Spring
2022-05-30,3438,73.22,Spring
2022-05-31,3531,80.42,Spring
2022-05-01,3149,59.540000000000006,Spring
2022-05-02,1841,57.739999999999995,Spring
2022-05-03,3313,54.14,Spring
2022-05-04,2772,54.32,Spring
2022-05-05,3858,61.88,Spring
2022-05-06,1262,64.04,Spring
2022-05-07,647,52.34,Spring
2022-05-08,2224,48.2,Spring
2022-05-09,3429,56.84,Spring
2022-05-10,3720,63.68,Spring
2022-05-11,3623,63.67999999999999,Spring
2022-05-12,3816,67.46,Spring
2022-05-13,3252,65.48,Spring
2022-05-14,2702,62.24,Spring
2022-05-15,3701,63.5,Spring
2022-05-16,2867,67.64,Spring
2022-05-17,4151,67.1,Spring
2022-05-18,4057,69.8,Spring
2022-05-19,3079,67.1,Spring
2022-05-20,3028,65.66,Spring
2022-05-21,4008,65.12,Spring
2022-05-22,3623,80.24000000000001,Spring
2022-05-23,3567,77.54000000000002,Spring
2022-05-24,3704,69.25999999999999,Spring
2022-05-25,4020,62.6,Spring
2022-05-26,3897,60.98,Spring
2022-05-27,3054,66.74000000000001,Spring
2022-05-28,2841,69.62,Spring
2022-05-29,3581,72.14,Spring
2022-05-30,3623,73.22,Spring
2022-05-31,3591,80.42,Spring
2022-05-01,3340,59.54000000000001,Spring
2022-05-02,1889,57.74,Spring
2022-05-03,3176,54.14000000000001,Spring
2022-05-04,2794,54.31999999999999,Spring
2022-05-05,3867,61.88,Spring
2022-05-06,1340,64.04,Spring
2022-05-07,767,52.34000000000001,Spring
2022-05-08,2153,48.2,Spring
2022-05-09,3255,56.84,Spring
2022-05-10,3551,63.68,Spring
2022-05-11,3803,63.68,Spring
2022-05-12,3836,67.46,Spring
2022-05-13,3353,65.48,Spring
2022-05-14,2760,62.239999999999995,Spring
2022-05-15,3609,63.5,Spring
2022-05-16,2800,67.64,Spring
2022-05-17,4143,67.1,Spring
2022-05-18,4122,69.8,Spring
2022-05-19,3138,67.1,Spring
2022-05-20,3011,65.66,Spring
2022-05-21,4123,65.12,Spring
2022-05-22,3645,80.24000000000001,Spring
2022-05-23,3456,77.54000000000002,Spring
2022-05-24,3753,69.25999999999999,Spring
2022-05-25,4035,62.6,Spring
2022-05-26,3927,60.98,Spring
2022-05-27,3098,66.74000000000001,Spring
2022-05-28,2911,69.62,Spring
2022-05-29,3406,72.14,Spring
2022-05-30,3350,73.22,Spring
2022-05-31,3589,80.42,Spring
2022-05-01,3097,59.54000000000001,Spring
2022-05-02,1919,57.74,Spring
2022-05-03,3209,54.14,Spring
2022-05-04,2779,54.32,Spring
2022-05-05,3779,61.88,Spring
2022-05-06,1286,64.04,Spring
2022-05-07,718,52.34,Spring
2022-05-08,2164,48.2,Spring
2022-05-09,3401,56.84000000000001,Spring
2022-05-10,3785,63.68,Spring
2022-05-11,3844,63.68000000000001,Spring
2022-05-12,3872,67.46,Spring
2022-05-13,3458,65.48,Spring
2022-05-14,2702,62.24,Spring
2022-05-15,3673,63.5,Spring
2022-05-16,2870,67.64,Spring
2022-05-17,4015,67.1,Spring
2022-05-18,4148,69.8,Spring
2022-05-19,3105,67.1,Spring
2022-05-20,2961,65.66,Spring
2022-05-21,3922,65.12,Spring
2022-05-22,3612,80.24,Spring
2022-05-23,3555,77.54,Spring
2022-05-24,3735,69.25999999999999,Spring
2022-05-25,4024,62.6,Spring
2022-05-26,3848,60.98,Spring
2022-05-27,3373,66.74000000000001,Spring
2022-05-28,2832,69.62,Spring
2022-05-29,3319,72.14,Spring
2022-05-30,3441,73.22,Spring
2022-05-31,3554,80.42,Spring
2022-05-01,2932,59.540000000000006,Spring
2022-05-02,1868,57.74,Spring
2022-05-03,3357,54.14,Spring
2022-05-04,2916,54.32,Spring
2022-05-05,3875,61.88,Spring
2022-05-06,1290,64.04,Spring
2022-05-07,736,52.34000000000001,Spring
2022-05-08,2159,48.2,Spring
2022-05-09,3279,56.84,Spring
2022-05-10,3729,63.68,Spring
2022-05-11,3870,63.68,Spring
2022-05-12,3914,67.46,Spring
2022-05-13,3283,65.48,Spring
2022-05-14,2665,62.24,Spring
2022-05-15,3667,63.5,Spring
2022-05-16,2985,67.64,Spring
2022-05-17,4317,67.1,Spring
2022-05-18,4050,69.8,Spring
2022-05-19,3267,67.1,Spring
2022-05-20,3028,65.66,Spring
2022-05-21,3913,65.12,Spring
2022-05-22,3643,80.24,Spring
2022-05-23,3529,77.54,Spring
2022-05-24,3723,69.25999999999999,Spring
2022-05-25,4115,62.6,Spring
2022-05-26,3940,60.98,Spring
2022-05-27,3103,66.74000000000001,Spring
2022-05-28,2851,69.62,Spring
2022-05-29,3309,72.14,Spring
2022-05-30,3334,73.22,Spring
2022-05-31,3353,80.42,Spring
2022-05-01,2899,59.540000000000006,Spring
2022-05-02,1939,57.74,Spring
2022-05-03,3303,54.14,Spring
2022-05-04,2740,54.31999999999999,Spring
2022-05-05,3867,61.88,Spring
2022-05-06,1248,64.04,Spring
2022-05-07,722,52.34,Spring
2022-05-08,2132,48.2,Spring
2022-05-09,3365,56.84,Spring
2022-05-10,3735,63.68,Spring
2022-05-11,3817,63.68,Spring
2022-05-12,4020,67.46,Spring
2022-05-13,3354,65.48,Spring
2022-05-14,2720,62.24000000000001,Spring
2022-05-15,3715,63.5,Spring
2022-05-16,2870,67.64,Spring
2022-05-17,4245,67.1,Spring
2022-05-18,4280,69.8,Spring
2022-05-19,3365,67.1,Spring
2022-05-20,2999,65.66,Spring
2022-05-21,3384,65.12,Spring
2022-05-22,3370,80.24000000000001,Spring
2022-05-23,3589,77.54,Spring
2022-05-24,3700,69.25999999999999,Spring
2022-05-25,4072,62.6,Spring
2022-05-26,4184,60.98,Spring
2022-05-27,3261,66.74000000000001,Spring
2022-05-28,2806,69.62,Spring
2022-05-29,3337,72.14,Spring
2022-05-30,3258,73.22,Spring
2022-05-31,3704,80.42,Spring
2022-05-01,3377,59.540000000000006,Spring
2022-05-02,1890,57.74,Spring
2022-05-03,3309,54.14,Spring
2022-05-04,2795,54.32,Spring
2022-05-05,4081,61.88,Spring
2022-05-06,1303,64.04,Spring
2022-05-07,688,52.34000000000001,Spring
2022-05-08,2232,48.2,Spring
2022-05-09,3196,56.84,Spring
2022-05-10,3635,63.68,Spring
2022-05-11,3722,63.68,Spring
2022-05-12,3775,67.46,Spring
2022-05-13,3292,65.48,Spring
2022-05-14,2779,62.239999999999995,Spring
2022-05-15,3851,63.5,Spring
2022-05-16,2641,67.64,Spring
2022-05-17,4088,67.1,Spring
2022-05-18,4103,69.8,Spring
2022-05-19,3037,67.1,Spring
2022-05-20,2935,65.66,Spring
2022-05-21,3867,65.12,Spring
2022-05-22,3533,80.24000000000001,Spring
2022-05-23,3562,77.54,Spring
2022-05-24,3570,69.25999999999999,Spring
2022-05-25,4003,62.6,Spring
2022-05-26,3946,60.98,Spring
2022-05-27,3086,66.74000000000001,Spring
2022-05-28,2727,69.62,Spring
2022-05-29,3720,72.14,Spring
2022-05-30,3587,73.22,Spring
2022-05-31,3670,80.42,Spring
2022-05-01,3100,59.540000000000006,Spring
2022-05-02,1789,57.74,Spring
2022-05-03,3144,54.14,Spring
2022-05-04,2729,54.32,Spring
2022-05-05,3828,61.88,Spring
2022-05-06,1177,64.04,Spring
2022-05-07,714,52.34,Spring
2022-05-08,2221,48.2,Spring
2022-05-09,3212,56.84,Spring
2022-05-10,3637,63.68,Spring
2022-05-11,3655,63.68,Spring
2022-05-12,3897,67.46,Spring
2022-05-13,3307,65.48,Spring
2022-05-14,2775,62.24,Spring
2022-05-15,3702,63.5,Spring
2022-05-16,2843,67.64,Spring
2022-05-17,4061,67.1,Spring
2022-05-18,3996,69.8,Spring
2022-05-19,3082,67.1,Spring
2022-05-20,2954,65.66,Spring
2022-05-21,3977,65.12,Spring
2022-05-22,3741,80.24000000000001,Spring
2022-05-23,3588,77.54,Spring
2022-05-24,3726,69.25999999999999,Spring
2022-05-25,4129,62.6,Spring
2022-05-26,3984,60.98,Spring
2022-05-27,3143,66.74000000000001,Spring
2022-05-28,2937,69.62,Spring
2022-05-29,3665,72.14,Spring
2022-05-30,3739,73.22,Spring
2022-05-31,3548,80.42000000000002,Spring
2022-05-01,3352,59.540000000000006,Spring
2022-05-02,1770,57.74,Spring
2022-05-03,3057,54.14,Spring
2022-05-04,2649,54.32,Spring
2022-05-05,3761,61.88,Spring
2022-05-06,1178,64.04,Spring
2022-05-07,677,52.34,Spring
2022-05-08,2160,48.2,Spring
2022-05-09,3360,56.84,Spring
2022-05-10,3862,63.68,Spring
2022-05-11,3676,63.68,Spring
2022-05-12,3955,67.46,Spring
2022-05-13,3271,65.48,Spring
2022-05-14,2850,62.24,Spring
2022-05-15,3882,63.5,Spring
2022-05-16,2769,67.64,Spring
2022-05-17,4311,67.1,Spring
2022-05-18,4188,69.8,Spring
2022-05-19,3001,67.1,Spring
2022-05-20,3014,65.66,Spring
2022-05-21,3889,65.12,Spring
2022-05-22,3396,80.24000000000001,Spring
2022-05-23,3733,77.54,Spring
2022-05-24,3719,69.25999999999999,Spring
2022-05-25,3987,62.6,Spring
2022-05-26,3851,60.98,Spring
2022-05-27,3059,66.74000000000001,Spring
2022-05-28,2906,69.62,Spring
2022-05-29,3777,72.14,Spring
2022-05-30,3580,73.22,Spring
2022-05-31,3360,80.42,Spring
2022-05-01,3316,59.540000000000006,Spring
2022-05-02,1917,57.74,Spring
2022-05-03,3380,54.14,Spring
2022-05-04,2832,54.31999999999999,Spring
2022-05-05,3841,61.88,Spring
2022-05-06,1240,64.04,Spring
2022-05-07,736,52.34000000000001,Spring
2022-05-08,2234,48.2,Spring
2022-05-09,3247,56.84,Spring
2022-05-10,3605,63.68,Spring
2022-05-11,3810,63.68,Spring
2022-05-12,3801,67.46,Spring
2022-05-13,3568,65.48,Spring
2022-05-14,2880,62.24,Spring
2022-05-15,3926,63.5,Spring
2022-05-16,2778,67.64,Spring
2022-05-17,4092,67.1,Spring
2022-05-18,4008,69.8,Spring
2022-05-19,3121,67.1,Spring
2022-05-20,2970,65.66,Spring
2022-05-21,4147,65.12,Spring
2022-05-22,3751,80.24000000000001,Spring
2022-05-23,3406,77.54000000000002,Spring
2022-05-24,3484,69.25999999999999,Spring
2022-05-25,3835,62.6,Spring
2022-05-26,3810,60.98,Spring
2022-05-27,3012,66.74000000000001,Spring
2022-05-28,2717,69.62,Spring
2022-05-29,3526,72.14,Spring
2022-05-30,3524,73.22,Spring
2022-05-31,3486,80.42,Spring
2022-05-01,3479,59.540000000000006,Spring
2022-05-02,1891,57.739999999999995,Spring
2022-05-03,3342,54.14,Spring
2022-05-04,2701,54.32,Spring
2022-05-05,3896,61.88,Spring
2022-05-06,1185,64.04,Spring
2022-05-07,662,52.34,Spring
2022-05-08,2212,48.2,Spring
2022-05-09,3350,56.84,Spring
2022-05-10,3535,63.68,Spring
2022-05-11,3748,63.67999999999999,Spring
2022-05-12,3826,67.46,Spring
2022-05-13,3289,65.48,Spring
2022-05-14,2627,62.24,Spring
2022-05-15,3654,63.5,Spring
2022-05-16,2740,67.64,Spring
2022-05-17,3732,67.1,Spring
2022-05-18,4129,69.8,Spring
2022-05-19,3041,67.1,Spring
2022-05-20,2968,65.66,Spring
2022-05-21,4001,65.12,Spring
2022-05-22,3520,80.24000000000001,Spring
2022-05-23,3565,77.54,Spring
2022-05-24,3698,69.25999999999999,Spring
2022-05-25,4206,62.60000000000001,Spring
2022-05-26,4017,60.98,Spring
2022-05-27,3135,66.74000000000001,Spring
2022-05-28,2954,69.62,Spring
2022-05-29,3620,72.14,Spring
2022-05-30,3703,73.22,Spring
2022-05-31,3574,80.42,Spring
2022-05-01,3345,59.540000000000006,Spring
2022-05-02,1919,57.74,Spring
2022-05-03,3173,54.14,Spring
2022-05-04,2750,54.32,Spring
2022-05-05,3862,61.88,Spring
2022-05-06,1202,64.04,Spring
2022-05-07,771,52.339999999999996,Spring
2022-05-08,2268,48.2,Spring
2022-05-09,3350,56.84,Spring
2022-05-10,3590,63.68,Spring
2022-05-11,3706,63.68,Spring
2022-05-12,4041,67.46,Spring
2022-05-13,3394,65.48,Spring
2022-05-14,2736,62.24,Spring
2022-05-15,3806,63.5,Spring
2022-05-16,2707,67.64,Spring
2022-05-17,3974,67.1,Spring
2022-05-18,3974,69.8,Spring
2022-05-19,3150,67.1,Spring
2022-05-20,3052,65.66,Spring
2022-05-21,4013,65.12,Spring
2022-05-22,3684,80.24000000000001,Spring
2022-05-23,3587,77.54,Spring
2022-05-24,3691,69.25999999999999,Spring
2022-05-25,4046,62.6,Spring
2022-05-26,3648,60.98,Spring
2022-05-27,3051,66.74000000000001,Spring
2022-05-28,3010,69.62,Spring
2022-05-29,3552,72.14,Spring
2022-05-30,3477,73.22,Spring
2022-05-31,3471,80.42,Spring
2022-05-01,3101,59.54,Spring
2022-05-02,2017,57.74,Spring
2022-05-03,3354,54.14,Spring
2022-05-04,2913,54.32,Spring
2022-05-05,3892,61.88,Spring
2022-05-06,1260,64.04,Spring
2022-05-07,772,52.34,Spring
2022-05-08,2286,48.2,Spring
2022-05-09,3388,56.84,Spring
2022-05-10,3667,63.68,Spring
2022-05-11,3777,63.68,Spring
2022-05-12,3898,67.46,Spring
2022-05-13,3420,65.48,Spring
2022-05-14,2814,62.24,Spring
2022-05-15,3625,63.5,Spring
2022-05-16,2765,67.64,Spring
2022-05-17,4051,67.1,Spring
2022-05-18,4122,69.8,Spring
2022-05-19,3148,67.1,Spring
2022-05-20,2904,65.66,Spring
2022-05-21,3743,65.12,Spring
2022-05-22,3353,80.24000000000001,Spring
2022-05-23,3485,77.54,Spring
2022-05-24,3811,69.25999999999999,Spring
2022-05-25,4031,62.6,Spring
2022-05-26,3878,60.980000000000004,Spring
2022-05-27,3256,66.74000000000001,Spring
2022-05-28,2935,69.62,Spring
2022-05-29,3332,72.14,Spring
2022-05-30,3375,73.22,Spring
2022-05-31,3627,80.42,Spring
2022-05-01,3466,59.540000000000006,Spring
2022-05-02,1961,57.74,Spring
2022-05-03,3224,54.14000000000001,Spring
2022-05-04,2971,54.32,Spring
2022-05-05,3883,61.88,Spring
2022-05-06,1220,64.04,Spring
2022-05-07,784,52.34,Spring
2022-05-08,2396,48.2,Spring
2022-05-09,3165,56.84,Spring
2022-05-10,3706,63.68,Spring
2022-05-11,3710,63.68,Spring
2022-05-12,3927,67.46,Spring
2022-05-13,3212,65.48,Spring
2022-05-14,2765,62.24,Spring
2022-05-15,3958,63.5,Spring
2022-05-16,2755,67.64,Spring
2022-05-17,4160,67.1,Spring
2022-05-18,4266,69.8,Spring
2022-05-19,3062,67.1,Spring
2022-05-20,2685,65.66,Spring
2022-05-21,3928,65.12,Spring
2022-05-22,3666,80.24000000000001,Spring
2022-05-23,3400,77.54,Spring
2022-05-24,3585,69.25999999999999,Spring
2022-05-25,3600,62.6,Spring
2022-05-26,3697,60.98,Spring
2022-05-27,2962,66.74000000000001,Spring
2022-05-28,2858,69.62,Spring
2022-05-29,3663,72.14,Spring
2022-05-30,3672,73.21999999999998,Spring
2022-05-31,3693,80.42,Spring
2022-05-01,3624,59.540000000000006,Spring
2022-05-02,1990,57.74,Spring
2022-05-03,3339,54.14,Spring
2022-05-04,2811,54.31999999999999,Spring
2022-05-05,3753,61.88,Spring
2022-05-06,1215,64.04,Spring
2022-05-07,731,52.34,Spring
2022-05-08,2278,48.2,Spring
2022-05-09,3334,56.839999999999996,Spring
2022-05-10,3821,63.68,Spring
2022-05-11,3619,63.68000000000001,Spring
2022-05-12,3763,67.46,Spring
2022-05-13,3265,65.48,Spring
2022-05-14,2889,62.24,Spring
2022-05-15,3832,63.5,Spring
2022-05-16,2646,67.64,Spring
2022-05-17,4224,67.1,Spring
2022-05-18,4207,69.8,Spring
2022-05-19,3158,67.1,Spring
2022-05-20,2973,65.66,Spring
2022-05-21,3949,65.12,Spring
2022-05-22,3660,80.24000000000001,Spring
2022-05-23,3527,77.54,Spring
2022-05-24,3617,69.25999999999999,Spring
2022-05-25,3876,62.6,Spring
2022-05-26,3646,60.98,Spring
2022-05-27,3112,66.74000000000001,Spring
2022-05-28,2679,69.62,Spring
2022-05-29,3528,72.14,Spring
2022-05-30,3507,73.22,Spring
2022-05-31,3427,80.42,Spring
2022-05-01,3289,59.540000000000006,Spring
2022-05-02,2001,57.74,Spring
2022-05-03,3238,54.14,Spring
2022-05-04,2859,54.32,Spring
2022-05-05,3909,61.88,Spring
2022-05-06,1271,64.04,Spring
2022-05-07,805,52.34,Spring
2022-05-08,2281,48.2,Spring
2022-05-09,3252,56.84,Spring
2022-05-10,3694,63.68000000000001,Spring
2022-05-11,3694,63.68000000000001,Spring
2022-05-12,3789,67.46,Spring
2022-05-13,3420,65.48,Spring
2022-05-14,2894,62.24,Spring
2022-05-15,4024,63.5,Spring
2022-05-16,2822,67.64,Spring
2022-05-17,4112,67.1,Spring
2022-05-18,3910,69.8,Spring
2022-05-19,3117,67.1,Spring
2022-05-20,2998,65.66,Spring
2022-05-21,4237,65.12,Spring
2022-05-22,3458,80.24000000000001,Spring
2022-05-23,3538,77.54,Spring
2022-05-24,3693,69.25999999999999,Spring
2022-05-25,3973,62.6,Spring
2022-05-26,3992,60.98,Spring
2022-05-27,3115,66.74000000000001,Spring
2022-05-28,2791,69.62,Spring
2022-05-29,3279,72.14,Spring
2022-05-30,3100,73.22,Spring
2022-05-31,3445,80.42,Spring
2022-05-01,2078,59.540000000000006,Spring
2022-05-02,1335,57.74000000000001,Spring
2022-05-03,2057,54.14,Spring
2022-05-04,1633,54.32,Spring
2022-05-05,2318,61.879999999999995,Spring
2022-05-06,795,64.04,Spring
2022-05-07,399,52.339999999999996,Spring
2022-05-08,1272,48.2,Spring
2022-05-09,2043,56.84,Spring
2022-05-10,2240,63.68000000000001,Spring
2022-05-11,2281,63.67999999999999,Spring
2022-05-12,2401,67.46,Spring
2022-05-13,2032,65.48,Spring
2022-05-14,1678,62.24,Spring
2022-05-15,2275,63.5,Spring
2022-05-16,1766,67.64,Spring
2022-05-17,2643,67.1,Spring
2022-05-18,2397,69.8,Spring
2022-05-19,1935,67.1,Spring
2022-05-20,1785,65.66,Spring
2022-05-21,2330,65.12,Spring
2022-05-22,1991,80.24000000000001,Spring
2022-05-23,2058,77.54,Spring
2022-05-24,2078,69.25999999999999,Spring
2022-05-25,2244,62.599999999999994,Spring
2022-05-26,2297,60.98,Spring
2022-05-27,1882,66.74000000000001,Spring
2022-05-28,1672,69.62,Spring
2022-05-29,2010,72.14,Spring
2022-05-30,1954,73.22,Spring
2022-05-31,2067,80.42,Spring
2022-06-01,1088,85.64,Summer
2022-06-02,1180,62.6,Summer
2022-06-03,1410,70.34,Summer
2022-06-04,1563,76.46,Summer
2022-06-05,1279,77.36,Summer
2022-06-06,1389,72.68,Summer
2022-06-07,1251,74.66,Summer
2022-06-08,1549,71.06,Summer
2022-06-09,1403,78.62,Summer
2022-06-10,1554,74.66,Summer
2022-06-11,1463,75.74000000000001,Summer
2022-06-12,1087,73.22,Summer
2022-06-13,1318,72.32,Summer
2022-06-14,1522,81.68,Summer
2022-06-15,1598,81.5,Summer
2022-06-16,1236,70.88,Summer
2022-06-17,1403,70.88,Summer
2022-06-18,1321,82.94,Summer
2022-06-19,1223,63.5,Summer
2022-06-20,1381,70.52,Summer
2022-06-21,1212,75.56,Summer
2022-06-22,1096,70.88,Summer
2022-06-23,1343,63.86,Summer
2022-06-24,1487,70.16,Summer
2022-06-25,1317,77.18,Summer
2022-06-26,1217,82.75999999999999,Summer
2022-06-27,953,80.96,Summer
2022-06-28,1422,72.86,Summer
2022-06-29,1433,77.0,Summer
2022-06-30,1356,78.62,Summer
2022-06-01,2637,85.64,Summer
2022-06-02,2929,62.6,Summer
2022-06-03,3589,70.34,Summer
2022-06-04,3750,76.46,Summer
2022-06-05,3493,77.36,Summer
2022-06-06,3268,72.68,Summer
2022-06-07,3078,74.66,Summer
2022-06-08,3718,71.06,Summer
2022-06-09,3474,78.62,Summer
2022-06-10,3650,74.66,Summer
2022-06-11,3490,75.74000000000001,Summer
2022-06-12,2799,73.22,Summer
2022-06-13,3390,72.32,Summer
2022-06-14,3652,81.68,Summer
2022-06-15,3890,81.5,Summer
2022-06-16,3085,70.88,Summer
2022-06-17,3541,70.88,Summer
2022-06-18,3231,82.94,Summer
2022-06-19,3152,63.5,Summer
2022-06-20,3367,70.52,Summer
2022-06-21,2984,75.56,Summer
2022-06-22,2902,70.88,Summer
2022-06-23,3647,63.85999999999999,Summer
2022-06-24,3792,70.16,Summer
2022-06-25,3323,77.18,Summer
2022-06-26,3105,82.75999999999999,Summer
2022-06-27,2388,80.96,Summer
2022-06-28,3679,72.86,Summer
2022-06-29,3599,77.0,Summer
2022-06-30,3398,78.62,Summer
2022-06-01,2596,85.64,Summer
2022-06-02,2942,62.6,Summer
2022-06-03,3582,70.34,Summer
2022-06-04,3781,76.46,Summer
2022-06-05,3477,77.35999999999999,Summer
2022-06-06,3262,72.68,Summer
2022-06-07,3179,74.66,Summer
2022-06-08,3718,71.06,Summer
2022-06-09,3409,78.62,Summer
2022-06-10,3753,74.66,Summer
2022-06-11,3516,75.74000000000001,Summer
2022-06-12,2785,73.22,Summer
2022-06-13,3359,72.32,Summer
2022-06-14,3656,81.68,Summer
2022-06-15,3931,81.5,Summer
2022-06-16,3065,70.88,Summer
2022-06-17,3448,70.88,Summer
2022-06-18,3212,82.93999999999998,Summer
2022-06-19,3162,63.5,Summer
2022-06-20,3496,70.52,Summer
2022-06-21,3079,75.56,Summer
2022-06-22,2823,70.88,Summer
2022-06-23,3499,63.85999999999999,Summer
2022-06-24,3608,70.16,Summer
2022-06-25,3593,77.18,Summer
2022-06-26,3177,82.75999999999999,Summer
2022-06-27,2344,80.96,Summer
2022-06-28,3621,72.86,Summer
2022-06-29,3538,77.0,Summer
2022-06-30,3389,78.62,Summer
2022-06-01,2617,85.64,Summer
2022-06-02,3021,62.6,Summer
2022-06-03,3807,70.34,Summer
2022-06-04,3720,76.46,Summer
2022-06-05,3449,77.36,Summer
2022-06-06,3350,72.68,Summer
2022-06-07,3145,74.66,Summer
2022-06-08,3738,71.06,Summer
2022-06-09,3438,78.62,Summer
2022-06-10,3816,74.66,Summer
2022-06-11,3538,75.74000000000001,Summer
2022-06-12,2611,73.22,Summer
2022-06-13,3446,72.32,Summer
2022-06-14,3762,81.68,Summer
2022-06-15,3858,81.5,Summer
2022-06-16,3037,70.88,Summer
2022-06-17,3516,70.88,Summer
2022-06-18,3116,82.94,Summer
2022-06-19,3122,63.5,Summer
2022-06-20,3339,70.52,Summer
2022-06-21,2957,75.56,Summer
2022-06-22,2837,70.88,Summer
2022-06-23,3447,63.85999999999999,Summer
2022-06-24,3784,70.16,Summer
2022-06-25,3294,77.18,Summer
2022-06-26,2955,82.75999999999999,Summer
2022-06-27,2470,80.96,Summer
2022-06-28,3741,72.86,Summer
2022-06-29,3538,77.0,Summer
2022-06-30,3531,78.62,Summer
2022-06-01,2706,85.64,Summer
2022-06-02,2793,62.60000000000001,Summer
2022-06-03,3662,70.34,Summer
2022-06-04,4122,76.46,Summer
2022-06-05,3801,77.36,Summer
2022-06-06,3423,72.68,Summer
2022-06-07,3116,74.66,Summer
2022-06-08,3693,71.06,Summer
2022-06-09,3384,78.62,Summer
2022-06-10,3422,74.66,Summer
2022-06-11,3144,75.74000000000001,Summer
2022-06-12,2596,73.22,Summer
2022-06-13,3265,72.32,Summer
2022-06-14,3572,81.68,Summer
2022-06-15,3812,81.5,Summer
2022-06-16,2980,70.88,Summer
2022-06-17,3639,70.88,Summer
2022-06-18,3460,82.93999999999998,Summer
2022-06-19,3291,63.5,Summer
2022-06-20,3381,70.52,Summer
2022-06-21,2893,75.56,Summer
2022-06-22,2679,70.88,Summer
2022-06-23,3479,63.86,Summer
2022-06-24,3741,70.16,Summer
2022-06-25,3671,77.18,Summer
2022-06-26,3183,82.75999999999999,Summer
2022-06-27,2350,80.96,Summer
2022-06-28,3644,72.86000000000001,Summer
2022-06-29,3639,77.0,Summer
2022-06-30,3459,78.62,Summer
2022-06-01,2848,85.64,Summer
